airport_code,total_departure,average_departure_delay,average_departure_taxi,average_departure_cancelled,averge_departure_distance,total_departure_lg10,total_arrival,average_arrival_delay,average_arrival_taxi,average_arrival_diverted,averge_arrival_distance,total_arrival_lg10
SCK,747,24.265856950067477,8.402159244264507,0.008032128514056224,403.0722891566265,2.873320601815399,747,13.290760869565217,6.051282051282051,0.006693440428380187,403.0722891566265,2.873320601815399
SDF,22904,10.470745510449623,15.462429806578127,0.020433112120153685,548.3704593084177,4.3599113350135426,22906,6.073206638115631,7.164178439324391,0.0011787304636339823,554.8263337116913,4.3599492563828655
SEA,140006,6.328378019644279,20.015091063048065,0.0047283687841949635,1292.8839692584604,5.146146647900061,140001,2.48028697047543,9.832637816484109,0.0019785572960193142,1292.552160341712,5.146131137770602
SFB,9581,10.674491720813247,14.017187172500524,0.00438367602546707,854.7006575514038,3.9814108401658883,9600,18.509211495946943,6.3348040760584094,0.0033333333333333335,854.811875,3.9822712330395684
SFO,175849,10.898792542001672,22.46299424117874,0.01370494003377898,1213.798719355811,5.245139902958809,175939,9.431983169186665,8.621350370229294,0.0021712070660854046,1217.1210135330996,5.245362119203957
SGF,8619,11.340658035396128,16.51854045729179,0.020884093282283328,540.4039911822717,3.9354568807116097,8618,5.950196125044574,5.8881516587677725,0.002668832675794848,540.3382455326062,3.935406489752349
SGU,3247,1.7399876771410967,16.044067796610168,0.0006159531875577456,331.498614105328,3.5114822886260013,3247,0.5911056207535516,3.513405238828968,0.0021558361564521095,331.498614105328,3.5114822886260013
SHD,662,16.204651162790697,15.421705426356588,0.0256797583081571,142.2356495468278,2.8208579894397,665,15.973520249221183,4.328149300155521,0.006015037593984963,142.08270676691728,2.8228216453031045
SHV,6694,8.799451386772326,13.578899361508057,0.017627726322079474,421.80176277263223,3.825685708021758,6694,5.172303473491773,5.509708737864078,0.00313713773528533,421.6809082760681,3.825685708021758
SIT,1341,-3.003782148260212,11.448562783661119,0.014168530947054437,297.5421327367636,3.127428777851599,1341,-0.629657794676806,4.184230477634571,0.008948545861297539,241.1923937360179,3.127428777851599
SJC,54625,7.209994644407099,13.234834490911778,0.00897025171624714,812.2662517162471,4.737391449978478,54580,2.4189041653559333,4.477064729047646,0.0008977647489923049,811.8837303041407,4.737033531333878
SJT,1433,4.953670705630791,12.668334524660471,0.02372644801116539,229.0,3.1562461903973444,1432,1.8439513242662848,3.7189728958630526,0.004189944134078212,229.0,3.1559430179718366
SJU,24544,12.33609992604158,13.914029752609517,0.00863754889178618,1353.4004237288136,4.389945342268887,24544,10.980463780012313,6.1807969826172515,0.0011408083441981746,1353.4295958279008,4.389945342268887
SLC,113054,6.206149260616168,18.3684341261322,0.0030074123870009024,771.8424292815822,5.053285932866212,113116,0.6653904237363418,6.813135525545243,0.0012995509034972948,772.0409756356307,5.053524039233568
SLN,685,22.279411764705884,17.977941176470587,0.0072992700729927005,246.14598540145985,2.8356905714924254,685,12.740685543964233,5.609212481426448,0.00291970802919708,246.14598540145985,2.8356905714924254
SMF,47110,6.415054039044811,12.094693894988678,0.0063256208872850776,754.2124814264488,4.673113104238234,47115,3.338049239186186,4.363783899209908,0.0008702111853974319,754.0912448264884,4.673159195454186
SMX,170,12.329411764705883,6.8882352941176475,0.0,310.0,2.230448921378274,170,5.094117647058823,5.152941176470589,0.0,310.0,2.230448921378274
SNA,41639,6.740330690388706,13.614138581306513,0.0066524172050241364,791.352241888614,4.619500290970659,41651,1.51647127216355,5.482723601808642,0.0025689659311901275,791.0875849319344,4.619625432856092
SPI,1811,11.733408961996597,14.609880749574106,0.027609055770292656,398.0441744892325,3.2579184503140586,1812,7.699205448354143,4.289756649688738,0.0033112582781456954,397.9205298013245,3.2581581933407944
SPN,257,5.268,12.76,0.027237354085603113,129.0,2.4099331233312946,257,2.628,4.087649402390438,0.0038910505836575876,129.0,2.4099331233312946
SPS,1058,4.520078354554358,15.326790971540726,0.036862003780718335,113.0,3.024485667699167,1059,1.662733529990167,7.9520078354554355,0.003777148253068933,113.0,3.024895960107485
SRQ,6341,8.348,13.319308910574309,0.01435104873048415,705.5521211165432,3.8021577531869615,6341,1.9696437130532034,4.129803859033647,0.0018924459864374705,705.4879356568365,3.8021577531869615
STC,145,15.86111111111111,11.63888888888889,0.006896551724137931,1314.751724137931,2.161368002234975,145,-1.6408450704225352,9.145833333333334,0.013793103448275862,1314.751724137931,2.161368002234975
STL,66197,10.546727180729542,12.142828669988502,0.014774083417677539,750.6235630013445,4.820838307974925,66200,3.4247998036388183,4.645208732286481,0.001283987915407855,749.5956495468278,4.8208579894397
STS,1504,11.722637661454792,16.368707482993198,0.022606382978723406,303.2253989361702,3.1772478362556233,1503,1.470189701897019,4.3175675675675675,0.003992015968063872,302.9620758483034,3.176958980586908
STT,2533,7.9394299287410925,12.64950495049505,0.0031583103039873666,985.6474536123175,3.403635189790548,2533,5.5832672482157015,4.10803324099723,0.0019739439399921043,985.6474536123175,3.403635189790548
STX,1125,7.614629794826048,13.04014272970562,0.0035555555555555557,849.0435555555556,3.0511525224473814,1125,8.855357142857143,3.3033006244424623,0.0008888888888888889,849.0435555555556,3.0511525224473814
SUN,1274,8.790294627383016,15.435008665511265,0.09419152276295134,334.8767660910518,3.1051694279993316,1277,-0.2436010591350397,2.8072916666666665,0.10493343774471417,334.6374314800313,3.1061908972634154
SUX,1189,12.415437987857763,13.709565217391305,0.03280067283431455,508.6753574432296,3.0751818546186915,1189,9.53732638888889,5.114186851211072,0.00336417157275021,508.6753574432296,3.0751818546186915
SWF,1791,19.902285714285714,15.193714285714286,0.022892238972640984,818.6242322724735,3.2530955858490316,1789,10.773714285714286,5.655447803764974,0.0022358859698155395,818.3219675796535,3.252610340567373
SWO,797,2.9653401797175865,12.85622593068036,0.02258469259723965,225.0,2.9014583213961123,797,2.754182754182754,4.249679897567222,0.005018820577164366,225.0,2.9014583213961123
SYR,13818,10.186330288965413,18.323245908989016,0.03162541612389637,470.9623679258938,4.140445188347875,13821,7.102942277457513,4.748786135803392,0.0005788293177049418,471.07300484769553,4.140539466972342
TLH,6122,6.9620210808097704,13.195652173913043,0.02319503430251552,389.12103887618423,3.7868933252613157,6121,4.5830815709969785,4.4797060297310844,0.002287207972553504,389.1189348145728,3.7868223794991875
TOL,2080,9.966286564204264,11.723298559364133,0.03221153846153846,429.575,3.3180633349627615,2080,7.6137040714995035,3.7365032194155523,0.0033653846153846156,429.2230769230769,3.3180633349627615
TPA,74526,11.028364080303852,13.341092842802105,0.010908944529425972,902.2663097442503,4.8723078121661665,74523,5.732044611685436,5.149608220589432,0.002146988178146344,902.1095232344377,4.872290329547083
TRI,3062,10.368508655126497,16.00727994705493,0.013063357282821686,216.79425212279557,3.486005186362242,3061,8.728399196249162,4.43069798213695,0.0035935968637700096,216.84155504737015,3.4858633295973345
TTN,2603,25.308151093439363,14.873161033797217,0.03380714560122935,763.6277372262774,3.4154741681092355,2608,16.638331996792303,7.487609912070344,0.004984662576687116,763.7595858895705,3.4163075870598827
TUL,16925,7.80193640927564,14.869838044582561,0.011344165435745937,532.3378434268833,4.228528677357182,16927,6.478705586792678,4.861366622864652,0.00147693034796479,532.4053287646955,4.22857999420492
TUS,18223,6.505390612041798,14.470884255930985,0.007737474619985732,697.6559841957966,4.260619875172372,18224,6.074498091919695,4.522720998288333,0.0017010535557506585,697.5725965759439,4.260643706735025
TVC,3925,10.395068205666316,16.38997650743931,0.02394904458598726,273.9676433121019,3.5938396610812715,3923,5.276088096486628,4.922796035472092,0.002803976548559776,273.91562579658427,3.593618308129536
TWF,1271,0.6159305993690851,13.522870662460567,0.0023603461841070024,190.00157356412274,3.104145550554008,1172,-2.5480274442538593,3.3341880341880343,0.0034129692832764505,175.0,3.068927611682072
TXK,1227,6.502968617472434,14.810008481764207,0.039119804400977995,181.0,3.088844562727004,1228,2.117696867061812,3.589527027027027,0.004885993485342019,181.3257328990228,3.089198366805149
TYR,1442,7.146059291395517,14.788252356780276,0.044382801664355064,102.0,3.15896526038341,1442,6.813818181818182,4.009433962264151,0.004160887656033287,102.0,3.15896526038341
TYS,15976,10.530753017819505,16.011348422059292,0.018214822233350025,459.82861792689033,4.203468051862646,15977,8.451995132261576,4.551154483990305,0.001752519246416724,459.28178005883456,4.203495235193291
UIN,937,12.049653579676674,14.801385681293302,0.07577374599786553,217.00533617929563,2.971739590887778,937,13.301038062283737,4.159770114942528,0.017075773745997867,217.00533617929563,2.971739590887778
USA,999,17.065372829417772,12.168539325842696,0.02002002002002002,568.5455455455456,2.9995654882259823,996,9.630658436213992,5.936734693877551,0.010040160642570281,568.6234939759037,2.998259338423699
VEL,320,3.6550632911392404,16.079113924050635,0.0125,259.0,2.505149978319906,320,-2.3662420382165603,3.9588607594936707,0.0125,259.0,2.505149978319906
VLD,1039,6.724680432645035,16.580582524271843,0.008662175168431183,208.0,3.016615547557177,1039,2.8607843137254902,4.13495145631068,0.0019249278152069298,208.0,3.016615547557177
VPS,7830,7.357059053578412,14.938339199582844,0.020434227330779056,487.5049808429119,3.8937617620579434,7831,5.368489753295914,8.221584984358707,0.0016600689567105094,487.5478227557145,3.893817223967463
WRG,724,-5.875698324022347,7.860335195530726,0.011049723756906077,56.5,2.859738566197147,724,-0.5237430167597765,3.7849162011173183,0.0055248618784530384,56.5,2.859738566197147
WYS,239,-2.485355648535565,14.94560669456067,0.0,273.0,2.3783979009481375,239,3.0632911392405062,4.03765690376569,0.008368200836820083,273.0,2.3783979009481375
XNA,12571,10.985233265720082,15.636134999188707,0.019727945270861507,603.0770026250894,4.099369826389839,12574,5.62820721013316,6.6056212538474,0.0015110545570224273,604.1269285827899,4.099473456014168
YAK,722,-8.720505617977528,9.373595505617978,0.013850415512465374,205.5,2.858537197569639,722,-3.577247191011236,4.095505617977528,0.009695290858725761,205.5,2.858537197569639
YNG,2,63.0,38.5,0.0,894.0,0.3010299956639812,2,59.5,11.5,0.0,894.0,0.3010299956639812
YUM,1376,-0.45566860465116277,14.049418604651162,0.0,160.0,3.1386184338994925,1376,-0.3168604651162791,3.5690406976744184,0.0,160.0,3.1386184338994925
